job_title,company_name,location,salary,job_url,source_site,search_keyword,organization_type,gtelp_relevance,collection_date,collection_time
중국 주재해외영업/ 제품개발 사원 모집,(주)한국가스스프링,전국,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51969507&location=ts&searchword=%ED%95%B4%EC%99%B8%EC%98%81%EC%97%85&searchType=1&paid_fl=n&search_uuid=749104cc-cb42-48d0-b960-362a8f09d3e3,사람인,해외영업,Trading,Low,2025-10-21,15:27:27
해외영업부(스포츠 전문)신입/경력직 채용,윈엔윈(주),경기,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52081876&location=ts&searchword=%ED%95%B4%EC%99%B8%EC%98%81%EC%97%85&searchType=1&paid_fl=n&search_uuid=749104cc-cb42-48d0-b960-362a8f09d3e3,사람인,해외영업,Trading,Low,2025-10-21,15:27:27
"[최신물산]해외영업MR 신입 채용(사원급) EXPRESS,QVC",최신물산(주),서울,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52083646&location=ts&searchword=%ED%95%B4%EC%99%B8%EC%98%81%EC%97%85&searchType=1&paid_fl=n&search_uuid=749104cc-cb42-48d0-b960-362a8f09d3e3,사람인,해외영업,Trading,Low,2025-10-21,15:27:27
해외영업무역사무원 정규직 모집,(주)보성엔지니어링,부산,"3,500 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52018323&location=ts&searchword=%ED%95%B4%EC%99%B8%EC%98%81%EC%97%85&searchType=1&paid_fl=n&search_uuid=749104cc-cb42-48d0-b960-362a8f09d3e3,사람인,해외영업,Trading,Medium-High,2025-10-21,15:27:27
[의료기기]해외영업(메디컬/덴탈치과) 및 영업지원 정규직 모집,(주)제노레이,서울,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51709684&location=ts&searchword=%ED%95%B4%EC%99%B8%EC%98%81%EC%97%85&searchType=1&paid_fl=n&search_uuid=749104cc-cb42-48d0-b960-362a8f09d3e3,사람인,해외영업,Trading,Low,2025-10-21,15:27:27
(주)이노폴해외영업팀원 채용(신입 4100~),(주)이노폴,부산,"4,100 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52088310&location=ts&searchword=%ED%95%B4%EC%99%B8%EC%98%81%EC%97%85&searchType=1&paid_fl=n&search_uuid=749104cc-cb42-48d0-b960-362a8f09d3e3,사람인,해외영업,Trading,Low,2025-10-21,15:27:27
[잠실/Lynxeo Korea] Power팀해외영업지원 (정규직),링세오코리아(주),서울,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51877648&location=ts&searchword=%ED%95%B4%EC%99%B8%EC%98%81%EC%97%85&searchType=1&paid_fl=n&search_uuid=749104cc-cb42-48d0-b960-362a8f09d3e3,사람인,해외영업,Trading,Low,2025-10-21,15:27:27
동아시아(일본 등)해외영업담당자 모집,삼덕통상(주),부산,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52080227&location=ts&searchword=%ED%95%B4%EC%99%B8%EC%98%81%EC%97%85&searchType=1&paid_fl=n&search_uuid=749104cc-cb42-48d0-b960-362a8f09d3e3,사람인,해외영업,Trading,Low,2025-10-21,15:27:27
[영어] 신라호텔 고객지원센터 문의 상담 Md9C,(주)트랜스코스모스코리아,서울,"3,200 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51926172&location=ts&searchword=%EC%98%81%EC%96%B4%EB%8A%A5%EB%A0%A5%ED%8F%89%EA%B0%80&searchType=1&paid_fl=n&search_uuid=8fb08cd7-f6e6-4180-9da8-24015308ec9e,사람인,영어능력평가,Others,Medium,2025-10-21,15:27:34
영어강사 신입/경력 채용,제이엔에스아카데미(주),광주,50만원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51766414&location=ts&searchword=%EC%98%81%EC%96%B4%EB%8A%A5%EB%A0%A5%ED%8F%89%EA%B0%80&searchType=1&paid_fl=n&search_uuid=8fb08cd7-f6e6-4180-9da8-24015308ec9e,사람인,영어능력평가,Others,Medium,2025-10-21,15:27:34
영어강사 신입 채용,제이엔에스아카데미(주),광주,50만원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51772138&location=ts&searchword=%EC%98%81%EC%96%B4%EB%8A%A5%EB%A0%A5%ED%8F%89%EA%B0%80&searchType=1&paid_fl=n&search_uuid=8fb08cd7-f6e6-4180-9da8-24015308ec9e,사람인,영어능력평가,Others,Medium,2025-10-21,15:27:34
영어강사 경력직 채용,제이엔에스아카데미(주),광주,50만원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51772168&location=ts&searchword=%EC%98%81%EC%96%B4%EB%8A%A5%EB%A0%A5%ED%8F%89%EA%B0%80&searchType=1&paid_fl=n&search_uuid=8fb08cd7-f6e6-4180-9da8-24015308ec9e,사람인,영어능력평가,Others,Medium,2025-10-21,15:27:34
(주)나주수산 무역수출입 및 국내영업 신입 모집(영어회화필),(주)나주수산,부산,"3,400 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51995084&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Trading,Medium-High,2025-10-21,15:27:38
[압구정센터] 1:1영어회화학원 오전 교육컨설턴트 채용[풀타임],랭귀지큐브 역삼,서울,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52079870&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
인천송도 국제학교 행정실 교직원 채용함.(영어회화필수),제이아이씨에스어학원,인천,"2,900 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52072718&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,University,Medium,2025-10-21,15:27:38
해외영업관련  인원모집(영어회화가능자 우대),(주)코마텍,대구,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51899204&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Trading,Medium,2025-10-21,15:27:38
(주)나주수산 무역수출입 및 국내영업 경력직 모집(영어회화필),(주)나주수산,부산,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51995114&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Trading,Medium-High,2025-10-21,15:27:38
[경력/영어회화가능] 임원비서 채용,(주)리팅랩스,서울,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52015052&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
[압구정센터] 1:1영어회화학원 오전 교육컨설턴트 채용,랭귀지큐브 역삼,서울,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52010059&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
"온라인영어회화수강생 관리 플래너 모집 (재택근무, 부업가능)",애나잉글리쉬 울산점,서울,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51829500&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
초등영어회화및  중등문법 채용,지앤비어학&자이수학학원,경남,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52030101&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
외국어·어학원(영어&영어회화) 모집,eie 고려대국제어학원 검단신도시어학원,인천,340 만원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52072706&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
국제학교 office head 송도 캠퍼스 모집(영어회화필수),제이아이씨에스어학원,인천,300 만원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52072725&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,University,Medium,2025-10-21,15:27:38
제이잉글리쉬어학원영어회화수업 강사 모집,제이잉글리쉬어학원,경북,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52072254&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
영어회화가능자 / 시스템엔지니어 채용,(주)아이티시스템즈,서울,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51959552&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
기술영업 경력자 채용 중 (영어회화필수),(주)아펠,경기,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51939697&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,IT_Tech,Medium,2025-10-21,15:27:38
"전장설계 및 PLC 엔지니어 채용 공고(미국 출장가능자,영어회화)",(주)명성오토메이션,경기,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51970874&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
"예원예술대학교 양주, 임실 국제 계약직(영어회화가능자) 채용",예원예술대학교,경기,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51689020&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,University,Medium,2025-10-21,15:27:38
[퍼스널잉글리쉬 강남센터]  일대일영어회화강사 채용,주)퍼스널캠퍼스,서울,급여협의,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51902671&location=ts&searchword=%EC%98%81%EC%96%B4%ED%9A%8C%ED%99%94&searchType=1&paid_fl=n&search_uuid=a41962fb-2750-46c7-9e31-ce77aa006d09,사람인,영어회화,Others,Medium,2025-10-21,15:27:38
